text,label
"This movie has one of the cheesiest plots I have seen. For me, that's what makes it so awesome! Fred Gwynne and Al Lewis are very good at what they achieved in the original Munsters series. While there was less slapstick, they still worked wonderfully together ""comedically."" I wish Yvonne De Carlo, as Lily, would have had more plot involvement. She showed that she could do comedy in the original series, but it was mostly wasted in this movie. This movie also stars the great Sid Caesar, but sadly he doesn't have any interaction with Gwynne and Lewis. I think some better work could have come out of that.",1
"a movie about the cruelty of this world. I found it liberating, as only truth can be. It also contains some quite funny bits. Some of the acting is extraordinary, see Maria Hofstätter for instance. The director has tried to depict life as realistically as possible, succeeding. Coherently, the sex scenes are explicit and no more fake than those of a hard-core movie. Although I hardly understood a sentence, I found the vision of the movie in the original language with subtitles much more rewarding, because with the dubbing half the great work of the actors gets lost. The voice of the character played by Maria Hofstätter is particularly hard to duplicate by a dubber.<br /><br />My favorite movie",1
"A Movie about a bunch of some kind of filmmakers, who want to make a documentary on a new kind of surfing in shark-infested waters. As an absolute fan of movies including some kind of vicious animals or monsters, I thought this might be my kind of movie... it wasn't!!! This should be more of a guideline of how not to do it! It has a lot of accidental humor in it and the evil beast is an incredible joke, in the final scene it goes after the main characters *rolling*, the feet are obviously waving in the air! It looks ridiculous! Good for a laugh though. If it were only for the lack of talent between the actors, the embarrassingly stupid dialogs and the hilariously stupid crocodile, it would be at least worth a laugh, but it gets worse: I'd guess, the people in charge of this movie noticed how weak it was, so they though up the old idea of ""sex sells""... Totally, i mean TOTALLY without any reasons one of the main actresses shows her breasts to the beast. And somewhere towards the beginning there's some kind of meaningless ""makeout"". This is the last ingredient making the movie absolute trash to me. It's incredible how people actually spend time producing such rubbish! If you are seeking for a real waste of time: watch this movie!!!",0
"When the remake of When A Stranger Calls was out, obviously I was interested in watching the original. Then when I read about the original (which I recall had my sisters totally freaked out back in the day) I saw that the real money is on Black Christmas, which apparently beat everyone to the ""the caller is in the house"" punch. So I Netflix that, and it sits at the top of my list for months due to its ""very long wait."" All this time I am getting more and more eager to see it! Then one day, out of the blue, it finally arrives! ...And it's a total snore.<br /><br />Sure, maybe I had elevated expectations, but I don't think it would have gained more had I seen it fresh. The thing is it's Christmas in some Canadian college town, and there's this sorority having a party. We see some killer-POV shots as he climbs this trellis and sneaks into the attic. So we KNOW he's in the house. Then we're introduced to our characters-Olivia Hussey as the mousy, whiny, Canadian-accented Jess. Margot Kidder as the annoying, overtly aggressive alcoholic Barb. She's so annoying even her mother dis-invites her for her Christmas festivities. There's also this irritating Janis Ian clone (""Phil"") and this alcoholic den mother Mrs. Mac, seen taking nips from the various bottles of booze she has stashed all over the house. We also meet Jess's highly-strung boyfriend Peter, played by Keir Dullea of 2001 and Bunny Lake is Missing fame, though halfway through the film I was still asking myself ""Which one's Keir Dullea?""<br /><br />So it seems that the house has been receiving obscene phone calls, but this was before email, so they couldn't ask him to send a photo. Then-well, you know how they say those plastic dry-cleaning bags are not a toy? One of the sisters finds that out the hard way. Don't worry if you don't catch the first 14 shots of the plastic-encased corpse face as it reposes in the attic-there'll be 28 more interspersed throughout the film, obviously there to make you say ""Oh my God! There's a corpse in the attic!"" Though after the first hour that changes to: ""How come the dumb police haven't found the rather prominently-placed plastic-encased corpse in the attic?"" Especially as it is made abundantly clear that it is clearly visible from outside the house. Really, any time before CSI came on the air must have been such a golden age of crime; the cops are so dumb. Fortunately some of them look like John Saxon.<br /><br />Anyway, after a lot more darn boring human drama, the house mother fears that her precious kitty has ascended a vertical ladder and has pushed open a heavy-looking trap door that rests atop it (those wily cats!), for she sticks her head in there and ends up with a hook pulley in her neck for the trouble. Now we have two corpses up in the attic-hey, why don't we have 75 more shots trying to chill us by the fact that there are now TWO corpses in the attic?<br /><br />So by now the police have begun to take the situation seriously, and tap the houses' phone and station a cop outside. They inform Jess and her pal Janis Ian that if the obscene caller calls back, they need to keep him on the phone. Jessica, who has grown even more whiny, mousy and annoying keeps asking the caller ""Who is this? What do you want? Who are you?"" after like the first 89 calls, when it is clear that he is not going to answer her. Isn't that like a sign a developmental disability? The inability to learn from unsuccessful attempts at something? And what's he going to do, suddenly say ""Oh yeah, hi, it's Bob from the Laundromat?"" Dumb Jess.<br /><br />Spoilers! Anyway, soon Janis Ian and Lois Lane (Kidder) are piled in bed with ketchup splashed on their faces (this film's idea of gore), and idiot Jess realizes that not a single door or window in the house is locked. Hello? Are you being stalked or what? Then the cops realize that the killer is in the house, and call Jess and tell her ""don't ask questions, just do as I say walk to the front door and get out."" So what does moron Jess do? Starts screaming ""Phil? Barb? Phil? Barb?"" Hey, great idea sister. Now why don't you go right upstairs where you know a psychotic killer is lurking? Of course she does, and sees her former friends, all splashed with ketchup, prompting this viewer to scream at the screen: ""Have a clue now?!""<br /><br />Now, obviously one needs to be understanding and realize that this movie was made before the classic slasher movie tropes were solidly in place, and that it doesn't move to the same pace we're used to, and seeing a plastic-covered corpse in the attic like 206 times probably WAS scary back in the day, and people weren't used to being stalked by psychopaths, so they wouldn't think to, you know, lock the doors or windows. And they might be tempted to wander upstairs when they have just been told that a rabid killer is up there. You see, people were stupid back in the 70s. We have to understand that. One of the big shocks is that we don't even see our proto-Final Girl kill the psycho. But believe me, that fact is more interesting being read in this review than sitting through the movie for. Spoilers end! <br /><br />------ Hey, check out Cinema de Merde, my website on bad and cheesy movies (with a few good movies thrown in). You can find the URL in my email address above.",0
"Despite the high ratings given to this film by IMDB users, this is nothing more than your typical girl-with-a-bad-childhood-obsessively-stalks-married-man film. The attractive Justine Priestly's brief nude scenes may attract voyeurs, but the film is hackneyed tripe.<br /><br />* 1/2 out of ****",0
"Perhaps it's me and my perverted ways, or the fact that I tend to have a very sick mind, but I rented this film at random one very weird night and to my great surprise, I enjoyed it. <br /><br />Yes, I read the synopsis on the back of the DVD box and read that it had been banned for 25 years and figured I was prepared for anything it would offer. I was clearly deceived after seeing...well...everything, to cut a long story short. I can see why it was banned, not only for such explicit sex scenes, but for beastiality. <br /><br />Of course, as it is freely based on the classic fairy tale of Beauty and the Beast, a personal favorite of mine, it tells the story of a girl's sexual awakening over a dream about a duchess being chased by a whatever-the-hell-that-thing-was-like beast with an enormous erection and a substantial amount of ejaculation. Of course, the beast gets what he wants and the duchess decides she likes it and they continue frolicking in the woods. <br /><br />But that's not all. Oh, there is so much more! <br /><br />Not only do we get to see interspecial sex, but there's also humping horses, the babysitter who gets down and dirty with the slave when she's not humping the bed to get her...er...satisfaction and the daydreaming girl masturbating with rose petals. <br /><br />Creative and enjoyable, but it did take a while for my father to talk to me again after he watched it after I went to bed...I was 15. Words of advice when watching this film: make sure you're the only one who knows you have it and watch it with the curtains closed. It may be fun, but I doubt there are other porn films like this one.",1
"it's all very simple. Jake goes to prison, and spends five years with the con and the chess masters. they get compassionate about his history of loss and failure, and utterly misery that he lives on because of his belief in his mastery of small tricks and control of the rules of small crooks. they decide to give Jake the ultimate freedom: from his innermost fears, from what he believes to be himself. for that, they take him on a trip where he got to let go all the fear, all the pride, all the hope - to be reborn as true master of his will.<br /><br />it's a clever movie about the journey of illumination, about the infinite gambles and games that we do with and within ourselves. 10/10, no doubt.",1
"...had I watched it in my teenage years. This movie was mildly entertaining. What I liked about Soul Survivors were the gothic atmosphere during the party scenes, and the constant flips between 'dream' and 'reality.<br /><br />Had there not been movies like 'The 6th Sense' and 'Don't Look Now' I would have been surprised by the ending.",0
"To make any film about the supposed end of the world, there should be some facts & realism 1. We are never told why these people believe this. 2.Location is New Years Eve In Toronto Canada . SO PLEASE SOME ONE TELL ME WHY WAS THEN STILL SHINING AT MIDNIGHT & WHY(based on the costumes) DID IT SEEM LIKE SEPTEMBER<br /><br />3. The acting was in that neo-au-natural style, that needed a director who knew how to do it.<br /><br />4. the individual story pieces were all dreary & without any purpose. I could go on, But I do not want to make this as boring as the film.<br /><br /> rating *1/2 (out of 4) 2 on IMDB scale<br /><br />thank you I am as always<br /><br /> JAY HARRIS (aka)SIRBOSSMAN",0
"I wasn't aware of Steve McQueen in 1958. I only knew that I was extremely frightened about going to see this film. (I'd been devastated by the movie ""Trantula"" at age seven . . . but I was ten now). The 1st scene where the Blob crawls up the farmer's probing stick and engulfs his hand was enough to make me want to leave the theater. But I stayed and suffered through each of our monster's attacks. I felt such horror when Steve and his girl barely made it out of the doctor's office (poor doc), and even more when The Blob entered a movie theater and devoured a large portion of the audience . . . so many in fact that IT oooooozzzzzzed out of the front doors, too huge now to fit through just one. It seemed indestructible and unlimited in growth potential, and when it trapped poor Steve in a sieve-like diner, he seemed like a sure dinner to be. <br /><br />To say that the Blob was cold would be a modern day description, but in the end, better icy than scaring and mentally rupturing little kids.<br /><br />I remember walking home that evening with my uncle Nick, trying to act brave. He knew I was in trouble, and when I got into bed that night I could not only feel the Blob in the room, but when I summoned up the courage to look down at the floor, there the red pulsating, heart-like hungry dude sat, waiting for me to try and get up and go to the bathroom. It took months to recover. <br /><br />I'm 57 years old now . . . I've made it.<br /><br />Of course The Blob wasn't destroyed.",1
"the costumes, the dialog, historical accuracy are terrible. For instance, - Stacey Dash and the hanging scene. The noose was accurate ( as for as I could tell), but that type of noose broke the person's neck. Ms. Dash is left hanging at the end of the rope with no ill effects until the rope was shot. This type of not did not strangle the person, it killed them at the end of the drop.<br /><br />And right before they go in to rob a bank (in a flashback), they pause on the street for a group hug - with their bandannas hiding their faces - that would have been obvious to people on the street.<br /><br />The poor editing - that is a battery pack under that shirt and it is obvious, the clip of the ""long ride"" shows them riding along, then reverses the film.<br /><br />I did like the fact that they kept the scene with the horse taking a crap - it seemed symbolic. The entire movie was crap.",0
"I was pretty young when this came out in the US, but I recorded it from TV and watched it over and over again until I had the whole thing memorized. To this day I still catch myself quoting it. The show itself was hilarious and had many famous characters, from Frank Sinatra, to Sylvester Stallone, to Mr. T. The voices were great, and sounded just like the characters they were portraying. The puppets were also well done, although a little creepy. I was surprised to find out just recently that it was written by Rob Grant and Doug Naylor of Red Dwarf, a show that I also enjoy very much. Like another person had written in a comment earlier, I too was robbed of this great show by a ""friend"" who borrowed it and never returned it. I sure wish there was enough demand for this show to warrant a DVD release, but I don't think enough people have heard of it. Oh well, maybe I'll try e-bay...",1
"A patient escapes from a mental hospital, killing one of his keepers and then a University professor after he makes his way to the local college. Next semester, the late prof's replacement and a new group of students have to deal with a new batch of killings. The dialogue is so clichéd it is hard to believe that I was able to predict lines in quotes. This is one of those cheap movies that was thrown together in the middle of the slasher era of the '80's. Despite killing the heroine off, this is just substandard junk. Horrible acting, horrible script, horrible effects, horrible horrible horrible!! ""Splatter University"" is just gunk to put in your VCR when you have nothing better to do, although I suggest watching your head cleaner tape, that would be more entertaining. Skip it and rent ""Girl's Nite Out"" instead.<br /><br />Rated R for Strong Graphic Violence, Profanity, Brief Nudity and Sexual Situations.",0
"Wow, this is very unusual in one regard: usually the first movie in a long string of sequels is the best of the bunch. People are surprised when a sequel is actually better. With Tarzan, I thought this movie was the worst of the bunch, or at least the first six which comprise my Tarzan Collection DVD package. I will gladly watch the sequels multiple times but I am through sitting through this turkey, thanks to several characters.<br /><br />Well, let's start with the good news first:<br /><br />THE GOOD - Plenty of action with a lot of wild animals on display, even if they are just stock footage. You see lion attacks, crocodiles, hippos, panthers, you name it, and you see several of the different tribes of all kinds, including pygmies (called ""dwarfs"" in the movie.) Since this movie was made almost 75 years ago, I can't knock any of the realism because they didn't have it in the movies that long ago. They do the best they can so you put up with actors talking in front of fake backgrounds. However, Weissmuller did a lot of action scenes and was in great shape. He and O'Sullivan make a well-built handsome couple, if there ever was one in those Golden Years of cinema.<br /><br />The film has historical value (with so many sequels) in that it shows how Tarzan acquired Jane and his beginnings of learning the English language.<br /><br />The BAD - From the moment ""Jane Parker"" is taken by Tarzan almost every scene with her is Maureen O'Sullivan in hysterics, shrieking and screaming scene after scene. It's enough to give you a headache and it ruins the film. Thankfully, she calmed down in the sequels, but not in this movie. The movie also does no favors for ""The Great White Hunter"" image as C. Aubrey Smith, playing Jane's father, and Neil Hamilton, as ""Harry Holt,"" the safari guide, shoot at every animal within sight, whether the beasts is threatening or not. These people are kill- happy, particularly Smith. On another note, it's too bad there isn't anything in here explaining how Tarzan got to be in the jungle in the first place. There is no history of him in here or footage of his growing up. He's just there when Jane and the group get to a certain point in Africa.",0
"The book is so good that at least the opening of this made-for-tv movie will move you, but then, as it diverges more and more from the book, taking out all the religion and love and mathematics and putting in cotton candy cliches, it becomes boring. Still, from comments I've heard, people who have not read the book tend to like it, and if it leads even on child to read A Wrinkle in Time, it will have served its purpose. The most embarrassing change is to make the Happy Medium a clone of Mary Poppins' Uncle Albert (I love to Laugh). Nothing is quite so squirm inducing as characters on the screen laughing hilariously at things that are totally unfunny.",0
"Until I saw this special on HBO, I had never heard of Eddie Izzard. I sure am glad that I have now! He is one of the funniest comedians I have ever seen! Rarely has a comedian immersed himself so completely in his craft then Eddie. I could not stop laughing for the entire show. If you like to laugh you HAVE to see this special!",1
"I wish I could give this movie a zero, or even lower, because sadly that's what it deserves. I honestly never walk out of a movie, but this one was so dreadfully awful that I couldn't stand another minute of it. Please,please, please- for the sake of mankind- skip this movie. If you want a hot lesbian movie that you can really delve into, this isn't it.<br /><br />It has unattractive, unappealing leads, choppy structure, ridiculous dialog, and it is absolutely unconvincing in every imaginable way. On an absolutely basic level, it fails to entertain. Everything about ""Mango Kiss"" is so stagey, it is WORSE than any student film I have seen.<br /><br />As if that weren't enough, the entire movie relies on constant (and I mean CONSTANT) voice over narration. The script writer may as well have written a novel, because they insisted on TELLING everything, instead of SHOWING it. We are just supposed to assume that Lou and Sassafras are the best of friends and have a special connection, even though there is no character development to illustrate this. Also, this film continues to introduce to new characters after the first five minutes, and not in a natural way, but in a freeze-frame of the characters with their name written over the screen. There is no introduction, no development of any of the characters. We don't really get to know any of them.<br /><br />This is the most amateur movie I have ever seen.<br /><br />I am a gay woman, who watched this film with my roommate (another gay woman) and we both found this movie to be a depressing representation of queer cinema. I am beginning to think that lesbian and gay movies are a lot like Christian rock - it doesn't matter how atrocious it is, people will still flock to it, and champion it, no matter how poor the quality is. Please don't rent this!! Instead, let's encourage the production of QUALITY gay and lesbian movies by renting ""But I'm a Cheerleader"" or ""Fire"" or ""Heavenly Creatures"", instead of swallowing whatever mindless tripe they aim at the gay community (i.e. Queer as Folk).",0
"I have never seen a Barbara Steele movie that I haven't liked, and have always been a sucker for a good haunted-house story (especially for such wonderful pictures as ""The Legend of Hell House"" and the original versions of ""The Haunting"" and ""House on Haunted Hill""), so I had a feeling that ""Castle of Blood"" would be right up my alley. And boy, was it ever! This French-Italian coproduction, while perhaps not the classic that Steele's first horror film, ""Black Sunday,"" remains to this day, is nevertheless an extremely atmospheric, chilling entry in the spook genre. Filmed in black and white, it manages to convey a genuinely creepy miasma. The film concerns a journalist who bets one Lord Blackwood and an author named Edgar Allen Poe that he can spend the night in Blackwood's castle on the night of All Saints Day, when the spirits of those killed in the castle reenact their fate. The viewer gets to see these deaths, and they ARE pretty horrible, for the most part. The film does indeed send shivers up the viewer's spine, and in the uncut DVD that I just watched--thanks to the fine folks at Synapse--even features a surprising topless scene and some mild lesbianism! And Barbara is wonderful in this movie; her otherworldly beauty is put to good advantage playing a sympathetic spectre. Her mere presence turns a creepy ghost story into something truly memorable. Not for nothing has she been called ""The Queen of Horror.""",1
"Chuck Jones's 'Hare Conditioned' is a fast paced, often hilarious cartoon. Pitting Bugs Bunny against a strange, yellow-skinned apartment store manager who wants to have him stuffed, 'Hare Conditioned' takes full advantage of its multi-purpose setting. The chase takes Bugs and his pursuer through a variety of departments, leading to an inspired gag in which they quickly emerge from various departments wearing whatever clothes are associated with that part of the store. This great gag is trumped, however, by a truly inspired sequence involving elevators in which Bugs, disguised as an elevator boy, tricks the store manager into relentlessly getting on or off elevators at the wrong time. It's a brilliant climactic set piece which unfortunately gives way to a not very funny final gag. By that time, however, 'Hare Conditioned' has made its mark as one of the great chase films, bursting with wild energy. As Bugs was becoming more refined in some of the other cartoons from this period, 'Hare Conditioned' showed that he could still be just as appealing as a more anarchic character.",1
"I went to see it in hopes of some good old fashioned Alice Entertainment.Once I realized I would not be getting that,I watched it for a pretty well made movie (in terms of filming,and yeah..that was it).But aside from it having a good film quality,considering I had been watching grainy movies all day long,there was nothing good about that movie.<br /><br />He killed 42.Why were Tweedle Dee and Dum played by Mudler and Scully?Serisouly,Who can answer that for me?Who can answer anything awful about this movie for me.<br /><br />I agree with whoever said it was just one big long inside joke for the staff.That's all it seemed to be.<br /><br />Poor Mr.Carroll.I'm so sorry somebody did that to his wonderful tales.",0
"""Prom Night"" is a title-only remake of the 1980 slasher flick that starred Jamie Lee Curtis and Leslie Nielsen. This movie takes place in an Oregon town, where Donna (Brittany Snow) is about to go to her senior prom and let herself have some fun after going through some extremely traumatic events in the past few years. She and her friends arrive at the prom, which is taking place in a grand hotel, and try and enjoy what is supposed to be the most fun night of their lives. Little does anyone know, a man from Donna's past, who has haunted her for years, is also at the prom... and is willing to kill anyone in way of his pursuit of her.<br /><br />I'm a fan of the original ""Prom Night"", so I tried to maintain a little hope in this movie, but I have to admit I was quite disappointed. ""Prom Night"" suffers from the worst affliction a horror movie could have, and that is predictability. There are absolutely no surprises here, and I felt I had seen everything in this movie done dozens of times, often better, before. What does this equate to for the audience? Boredom. Unless of course you have never seen any horror movies, or are part of the pre-teen crowd, but the majority of the audience will most likely be able to guess nearly everything that is going to happen. The plot is simplistic, but the entire script is void of any type of surprise, twist, atmosphere, or anything, and this really, really hurts the movie because it never really gives the audience anything to sink their teeth into. It all just seemed very bland.<br /><br />A lot of people seem to complain with the fact that this is a PG-13 slasher movie as well, and I understand what they are saying, but I don't think it's impossible to make a good slasher movie with minimal gore. Take Carpenter's ""Halloween"" for example - little to no on screen violence, but still an extremely frightening and effective movie. You don't need gore to make a film scary, but even had ""Prom Night"" been gratuitously violent (which it is not, it is very tame), it still would have added little to the movie because there is not much in the script to build on to begin with. The tension and suspense here is mild at best, and I spent most of the movie predicting the outcome of situations, and was correct about 99% of the time. Our characters aren't well written enough either for the audience to make any connection to them, and their by-the-numbers demises are routine and careless.<br /><br />I will point out a few things I did like about this movie, though, because it wasn't completely useless - the cinematography is really nice, and everything was very well-filmed and fairly stylish. Among the ""jump"" scares (that are for the most part very predictable), there were a few that were kind of clever. The sets for the movie are nice too and the hotel is a neat place for the plot to unfold, however predictable the unfolding may be. As for the acting, it's mediocre at best. Brittany Snow plays the lead decently, but really the rest of the cast doesn't show off much talent. Johnathan Schaech plays the villain, and is probably the most experienced performer here, but even he isn't that impressive. However, I did like the character he played, which was a nice change from the typical 'masked-stalker' type killer we see a lot. As far as the ending goes, the last fifteen minutes of the film had me bored to my wit's end and it was very anti-climactic.<br /><br />Overall, ""Prom Night"" was a disappointment. Everything was very by-the-numbers, routine, and predictable, which is somewhat upsetting considering this had the potential to be a decent slasher movie. There were a few neat moments, but the movie lacked any suspense or atmosphere, and had little plot development, nor believable characters. I'd advise seasoned horror fans to save their money and wait till it's out on video, or rent the original instead, because there are absolutely no surprises here. Some may find a little entertainment in it, but it was far too predictable for my tastes. I expected better, and left the theater very disappointed. 3/10.",0
"It's not a big film. The acting is not amazing (some sub charterers are even played badly), The film is not beautiful in any sense. Nothing really inventive or new. If you like big films, this one is not for you. yet it has a big - REALLY BIG plus on the story. Larry's story works, because we know this story from our own lives. The girl we didn't ask to a date, the test we've failed, the friend we let down, are all in our history. This movie works, because it touch it, It's a great story because it's a small one. It's the life we all have, with regrets we all have, and yet the message hits: every life we could have lived would have had their downside. The first time I watched it, I was 15. It was shown in a party at my school. 16 years later, I keep reflecting on it every once in a while, and every time I see it, it puts a smile on my face. Watch it. It will do you good. You'll be happier with what you have.",1
"A pretty obvious thriller-by-numbers, in which the only possible twist turns out to be a hiding to nothing. I was watching principally for the English-language performance by Isabelle Huppert. It wasn't great, but then it was a strange role. I wouldn't be surprised if half her contribution turned out to have been left on the cutting-room floor along with several last minute script re-writes.<br /><br />The acting is the least appealing thing about this film. Steve Guttenburg looks like he's trying to flesh out his role with the charm that everyone's told him he has. There's a sensationally stupid sequence in which it's suggested that his sexual prowess will be able to help treat PTSD. It's an uninteresting performance. Elizabeth McGovern is more of a draw with genuine charm and character but it's small consolation. 3/10",0
"This is definitely not one of Lucio Fulci's better flicks by any stretch of the imagination. The plot is pretty bad, a millionaire is murdered and his spirt calls upon his daughter to find out who did it. But the biggest problem i have with this (besides knowing who killed him within 10 minutes of watching the movie) was wondering why anyone should even care? The father comes off as being a really big jerk to everyone he came across (including the daughter who he asks to help him) which made it quite hard for anyone to care who killed him. But no one really watches a Fulci flick for a good storyline, to do so would be like watching a porn for incredible script writing and acting. Typically his movies try to compensate for this by adding excessive scenes of gore but even that is lacking in this movie. If you're looking for a good Fulci flick, check out The Beyond.",0
"I enjoyed ""American Movie"", so I rented Chris Smith's first film, which I thought was a documentary too. In the first minute I saw that it wasn't, but I gave it a go.<br /><br />What a dead end film. Being true-to-life hardly serves you if you're merely going to examine tediousness, esp. tediousness that we're already familar with.<br /><br />I'm sorry, but will it come as a relevation to ANYONE that 1) a lot of jobs suck and 2) most of them are crappy, minimum wage jobs in the service sector??? I knew that before I saw the film. It didn't really provide an examination of that anyway, as while the film struggles to feel ""real"" (handheld camera, no music, etc.), what's going on hardly plays out as it would in the ""real world.""<br /><br />Would an employer be so cheerful to Randy when he picks up his check, after Randy quit on him after 3 days when the guy said he expected him to stay 6 months?? Or the day after abandoning his job (and screwing up the machine he was working on), that everyone would be so easy on him??<br /><br />A big problem is our ""hero""(?), Randy. This guy is a loser. Not because he's stuck in these jobs, or has a crummy apartment, or looks like one. He's a dope. He doesn't pay attention or even really try at these jobs. He has zero personalty. If I had to hire someone, he wouldn't make it past the interview.<br /><br />I'm looking forward to what Chris Smith does next, but guys, knock off the ""this-is-an-important-film"" stuff. ""American Job"" doesn't work.",0
"First of all, this film is GLACIALLY slow-moving, and I can see most viewers losing patience with it altogether in the first thirty minutes.<br /><br />The film's subject matter was one I think would form the basis of an excellent film; what was most lacking here was a plot that would advance the underlying themes.<br /><br />It's unfortunate, because in the hands of a writer like (say) Lanford Wilson, I think symbolism like a mountain-lion invading a school campus could take on great, Tragic proportions without being heavy-handed.<br /><br />I think, with a good script supporting the film, the same filmmaker, with the same tastes, and even with the same actors (who didn't really even get a chance to impress me), might have been able to present a meaningful and touching depiction of the pains and struggles that a boy goes through when he develops a powerful ""crush"" on an older boy that he admires.<br /><br />However, I'm sorry to say that without this foundation, and armed with a vague, dull-witted, and vastly uninteresting script, without any sort of plot in sight, and lacking any sort of sensible structure (for example, after viewing it, I believe you will find that you cannot point to climactic scenes, and instead, will find yourself enumerating ""well, maybe that scene, or that one, were climaxes..."")--the result is 95 minutes of tedium.<br /><br />Without a good plot, we never get terribly interested in any of the characters; their trials and difficulties are simply dull and boring.<br /><br />Without a good plot, dramatic devices and surrealistic directorial liberties become puzzling and confusing rather than enhancements to the story-line. I never really could believe, for example, the creation of ""Leah"" and I think that most viewers would be utterly baffled by the conventional way in which her telephone calls were filmed.<br /><br />As the film stands, I'm afraid it's one I cannot recommend at all. What I can never understand is why a film like THIS one isn't re-made by an enterprising film-maker...instead of all the mediocre remakes of films that were superlatively good in the first release! All it needs is a good script, written by good writers, and I think this film could be easily turned into an unforgettable classic about an aspect of male coming-of-age that is rarely treated in drama. All the elements that were so tedious and seemed so recherche in the film (the messages written on the boy's belly, the ""Leah"" scenes, the television-screen fantasies) could become rich if underpinned with a good STORYLINE.<br /><br />I see in quite a few comments that people are talking of this film as somehow being about a ""gay"" subject, and I think that's mistaken. Obviously, the ""crush"" depicted is that of a newly pubescent boy on an older adolescent boy, but the character of Logan is far too young to have settled on any particular sexual choices, and, indeed, in his depicted masturbation fantasies, we see all sorts of stimuli, sexual and non-sexual, as we would expect in a very young boy like him. I believe ""crushes"" such as Logan's are common among male youths who grow up to have a decided preference for female sex-partners.",0
"OK...this one's a weirdy....Honestly, I can't tell you all the inner plot-points of THE BEAST, cuz I started losing interest when nothing happened during the first 45 or more minutes - but just wait, it definitely does ""pick up""...<br /><br />The plot involves something about a monster in the woods that some French aristocrat chick screwed back in the day. Eventually you see ""THE BEAST"", which looks like a guy dressed in a giant rat-bear costume with a horse cock attached to it. The scene takes place with the aristocrat woman running around the forest looking for a lost sheep. The sheep ends up dead and the woman gets scared. THE BEAST pops up, rapes the chick and shoots 400 gallons of spunk all over her. Eventually the chick starts to enjoy the beast's ""attention"" which results in some pretty novel simulated sex scenes, including an unnervingly erotic foot masturbation scene where the woman jerks the beast off with her feet while the monster shoots more huge loads everywhere (yeah, I've got a twisted foot-fetish - so sue me....)...The whole film is told in flashbacks and long-winded dialog scenes that tended to be a bit tedious. A ""shocking"" but predictable ending concludes this extremely strange film...<br /><br />THE BEAST is a film that I find kind of hard to rate. The cinematography itself is quite eye-catching and the sets, costumes and locations are elaborate. The plot is a little convoluted and seems to take it self awfully seriously for what ends up being such an unintentionally hilarious film about a chick boning a rat-bear. A good bit of tits, ass, and hairy 70's French bushes to help make up for the dull first half of the film. I have to honestly say, that if it weren't for the graphic scenes of the BEAST spackling all over the willing maiden, this film would have been a real bore - that is unless you like dull dialog and some graphic horse sex (the beginning has a VERY up-close and personal scene of two horses boning, including a pulsating and spunk covered female horse vagina...YUM!!!). But the BEAST sex scene is so strange and such a refreshing change from the rest of the film, that I have to say that those scenes alone make up for what otherwise would have been a real snoozer. I have to recommend this one to anyone who thinks they've seen it all - the BEAST rape really is out-there and something to be witnessed. Also recommended to any fans of 70's/80's sleaze films - this one ranks pretty high with them. Worth a look for you sick rat-bear beastiality lovers out there (like me)...8/10",1
